cik,filer_rows,filer_aum,distinct_filer_eids,filer_eid,filer_name,filer_canonical_name,filer_entity_type
0001276460,375,9987429,1,1559,Chickasaw Capital Management LLC,CHICKASAW CAPITAL MANAGEMENT LLC,institution
0001908623,1107,9986838,1,3833,PayPay Securities Corp,PayPay Securities Corp,institution
0001698607,525,9969229,1,4320,"Main Management ETF Advisors, LLC","Main Management ETF Advisors, LLC",institution
0002015721,97,9942863,1,1199,Livelsberger Financial Advisory,Livelsberger Financial Advisory,institution
0001811739,502,9631571,1,6439,"Annandale Capital, LLC","Annandale Capital, LLC",institution
0001673907,678,9587026,1,607,Premier Fund Managers Ltd,Premier Fund Managers Ltd,institution
0001694126,2934,9156904,1,4007,"Harvest Fund Management Co., Ltd","Harvest Fund Management Co., Ltd",institution
0000862469,2717,9075144,1,5465,New Mexico Educational Retirement Board,NEW MEXICO EDUCATIONAL RETIREMENT BOARD,institution
0001869028,12,8782421,1,6016,"DC Funds, LP","DC Funds, LP",institution
0001731296,4,8650969,1,6841,HPC Germany GmbH & Co. KG,HPC Germany GmbH & Co. KG,institution
0001019754,5141,8609831,1,8261,Smithfield Trust Co,Smithfield Trust Co,institution
0001426449,32,8343284,1,5400,Bank of Italy,Bank of Italy,institution
0001944332,66,8184254,1,8056,Vinland Capital Management Gestora de Recursos LTDA.,Vinland Capital Management Gestora de Recursos LTDA.,institution
0001533964,5700,8167168,1,4601,Virtu Financial LLC,Virtu Financial LLC,institution
0001966440,2,8138894,1,6563,National Mutual Funds Management Ltd,NATIONAL MUTUAL FUNDS MANAGEMENT LTD,institution
0001708139,54,7836007,1,2503,Milestone Resources Group Ltd,Milestone Resources Group Ltd,institution
0000891943,3935,7682308,1,6356,"Centaurus Financial, Inc.","CENTAURUS FINANCIAL, INC.",institution
0001387399,921,7660871,1,3361,"West Oak Capital, LLC","West Oak Capital, LLC",institution
0001278678,686,7629443,1,5084,Deroy & Devereaux Private Investment Counsel Inc,DEROY & DEVEREAUX PRIVATE INVESTMENT COUNSEL INC,institution
0001439805,1057,7628282,1,839,Greenwich Wealth Management LLC,Greenwich Wealth Management LLC,institution
0002011314,816,7589558,1,4515,LM Advisors LLC,LM Advisors LLC,institution
0001697733,11,7476207,1,8732,"Founders Fund V Management, LLC","Founders Fund V Management, LLC",institution
0001097362,158,7274729,1,3982,Sun Life Financial Inc,SUN LIFE FINANCIAL INC,institution
0001039128,5456,7150039,1,9182,"Harbor Capital Advisors, Inc.","HARBOR CAPITAL ADVISORS, INC.",institution
0002110593,7,7061122,1,6866,Eurizon Asset Management Hungary Ltd.,Eurizon Asset Management Hungary Ltd.,institution
0001163902,1544,7049804,1,9194,Foster & Motley Inc,FOSTER & MOTLEY INC,institution
0001673385,1074,6727942,1,10513,Morningstar Investment Management LLC,Morningstar Investment Management LLC,institution
0001357867,296,6624276,1,10465,Evensky & Katz LLC,Evensky & Katz LLC,institution
0001697953,1822,6472601,1,1004,Summit Global Investments,Summit Global Investments,institution
0001103887,222,6438618,1,1573,Nwi Management LP,NWI MANAGEMENT LP,institution
0001056825,3148,6381692,1,10516,Praxis Investment Management Inc,PRAXIS INVESTMENT MANAGEMENT INC,institution
0001091370,2356,6341548,1,2186,"Thoroughbred Financial Services, LLC","THOROUGHBRED FINANCIAL SERVICES, LLC",institution
0001735445,264,6313632,1,2091,Rheos Capital Works Inc.,Rheos Capital Works Inc.,institution
0001082461,880,6293028,1,647,S&co Inc,S&CO INC,institution
0001773368,430,6292793,1,705,Wesleyan Assurance Society,Wesleyan Assurance Society,institution
0001569855,958,6201222,1,8268,Janney Capital Management LLC,Janney Capital Management LLC,institution
0001039807,1173,6066621,1,4258,Boston Family Office LLC,BOSTON FAMILY OFFICE LLC,institution
0001455969,592,6054287,1,5976,"Reynders McVeigh Capital Management, LLC","Reynders McVeigh Capital Management, LLC",institution
0001211028,3747,5997848,1,10404,Shell Asset Management Co,SHELL ASSET MANAGEMENT CO,institution
0001600151,2998,5957010,1,1549,"Arete Wealth Advisors, LLC","Arete Wealth Advisors, LLC",institution
0001055290,1013,5715260,1,4312,Appleton Partners Inc /MA/,APPLETON PARTNERS INC/MA,institution
0001777371,4,5635508,1,3338,"Tarsadia Capital, LLC","Tarsadia Capital, LLC",institution
0001132699,1084,5560555,1,2795,"Vestor Capital, LLC","VESTOR CAPITAL, LLC",institution
0000071210,1352,5424266,1,7699,Neville Rodie & Shaw Inc,NEVILLE RODIE & SHAW INC,institution
0001607597,4,5423494,1,9379,Newport Asia LLC,Newport Asia LLC,institution
0001110806,1003,5342408,1,10986,Philadelphia Trust Co,PHILADELPHIA TRUST CO,institution
0001846021,6,5325322,1,6533,"Founders Fund VII Management, LLC","Founders Fund VII Management, LLC",institution
0002056438,52,5295141,1,9230,Cohalo Advisory LLC,Cohalo Advisory LLC,institution
0001511098,206,5241424,1,2486,Baskin Financial Services Inc.,Baskin Financial Services Inc.,institution
0001583092,427,5162553,1,10617,Main Management LLC,Main Management LLC,institution
0001698055,276,5162288,1,868,Gillson Capital LP,Gillson Capital LP,institution
0000919219,466,5023745,1,5726,Payden & Rygel,PAYDEN & RYGEL,institution
0001606152,249,4974664,1,543,Hikari Power Ltd,Hikari Power Ltd,institution
0001795487,6,4959897,1,1509,FountainVest China Capital Partners GP3 Ltd.,FountainVest China Capital Partners GP3 Ltd.,institution
0001875645,1258,4904577,1,4746,JTC Employer Solutions Trustee Ltd,JTC Employer Solutions Trustee Ltd,institution
0001362033,6504,4894154,1,9142,Gsa Capital Partners LLP,GSA CAPITAL PARTNERS LLP,institution
0001597823,393,4591928,1,6087,Parkwood LLC,Parkwood LLC,institution
0001984146,3,4556102,1,7251,Stonepeak GP Investors Holdings Manager LLC,Stonepeak GP Investors Holdings Manager LLC,institution
0001802131,7,4552141,1,7414,"Old Well Partners, LLC","Old Well Partners, LLC",institution
0001254890,39,4490202,1,8190,Taiyo Life Insurance Co,TAIYO LIFE INSURANCE CO,institution
0001764049,1169,4416074,1,9967,"SlateStone Wealth, LLC","SlateStone Wealth, LLC",institution
0001570253,255,4387491,1,8269,QV Investors Inc.,QV Investors Inc.,institution
0001346570,12,4313017,1,8830,Marble Bar Asset Management LLP,Marble Bar Asset Management LLP,institution
0001910323,21,4266108,1,5378,"Ritter Alpha, LP","Ritter Alpha, LP",institution
0000857508,558,4184117,1,9662,Amica Mutual Insurance Co,AMICA MUTUAL INSURANCE CO,institution
0001339270,1215,4168096,1,3590,SOL Capital Management CO,SOL Capital Management CO,institution
0001721608,147,4146271,1,4057,"Money Design Co.,Ltd.","Money Design Co.,Ltd.",institution
0001055544,493,4051026,1,527,Jacobs & Co /CA/,JACOBS & CO/CA,institution
0000878228,596,3993872,1,8446,Wendell David Associates Inc,WENDELL DAVID ASSOCIATES INC,institution
0001053054,631,3979352,1,8439,Lvm Capital Management Ltd /MI/,LVM CAPITAL MANAGEMENT LTD/MI,institution
0000104889,22,3871305,1,2068,Graham Holdings Co,Graham Holdings Co,institution
0001911286,13,3799879,1,5483,"UNC Management Company, Inc.","UNC Management Company, Inc.",institution
0001058231,289,3767874,1,2670,Lincluden Management Ltd,LINCLUDEN MANAGEMENT LTD,institution
0001114739,525,3765501,1,6703,Sentinel Trust Co Lba,SENTINEL TRUST CO LBA,institution
0001162781,406,3687114,1,6265,Harvey Investment Co LLC,HARVEY INVESTMENT CO LLC,institution
0001717479,1184,3678688,1,11180,"Redwood Investment Management, LLC","Redwood Investment Management, LLC",institution
0000938582,8,3663943,1,3149,Yale University,YALE UNIVERSITY,institution
0001862787,27,3649540,1,2398,Main Management Fund Advisors LLC,Main Management Fund Advisors LLC,institution
0002109333,5,3642872,1,1898,"Eurizon Asset Management Slovakia, sprav. spol., a.s.","Eurizon Asset Management Slovakia, sprav. spol., a.s.",institution
0001038661,337,3628849,1,4273,Abner Herrman & Brock LLC,ABNER HERRMAN & BROCK LLC,institution
0001633971,80,3582426,1,5414,USCF Advisers LLC,USCF Advisers LLC,institution
0001445911,1310,3580748,1,10508,"Quantitative Investment Management, LLC","Quantitative Investment Management, LLC",institution
0001787274,999,3553161,1,7366,Sierra Capital LLC,Sierra Capital LLC,institution
0001632574,28,3532160,1,4893,WFM ASIA (BVI) Ltd,WFM ASIA (BVI) Ltd,institution
0001600403,760,3509249,1,11184,Ckw Financial Group,CKW FINANCIAL GROUP,institution
0001454502,43,3504692,1,6831,Triple Frond Partners LLC,Triple Frond Partners LLC,institution
0001912294,3,3454160,1,1277,"Sozo Ventures GP II, L.P.","Sozo Ventures GP II, L.P.",institution
0001330325,526,3424952,1,987,"Opus Capital Group, LLC","Opus Capital Group, LLC",institution
0000902528,509,3386916,1,5484,Bank Hapoalim Bm,BANK HAPOALIM BM,institution
0001597878,6103,3341868,1,5037,"Capital Advisors, Ltd. LLC","Capital Advisors, Ltd. LLC",institution
0001080382,410,3311647,1,1523,Eubel Brady & Suttman Asset Management Inc,EUBEL BRADY & SUTTMAN ASSET MANAGEMENT INC,institution
0001831944,64,3279691,1,624,Southern Farm Bureau Life Insurance,Southern Farm Bureau Life Insurance,institution
0001176347,13,3254342,1,1240,Texas Treasury Safekeeping Trust Co,TEXAS TREASURY SAFEKEEPING TRUST CO,institution
0001725247,969,3197187,1,9393,WoodTrust Financial Corp,WoodTrust Financial Corp,institution
0001598843,85,3184740,1,6501,Tensile Capital Management LP,Tensile Capital Management LP,institution
0001735513,1528,3166629,1,3613,Claret Asset Management Corp,Claret Asset Management Corp,institution
0002107127,10,3158480,1,5463,"Price Financial Group Wealth Management, Inc","Price Financial Group Wealth Management, Inc",institution
0001393944,1925,3058538,1,6200,Hanson & Doremus Investment Management,Hanson & Doremus Investment Management,institution
0001569638,680,3053903,1,8484,"M Holdings Securities, Inc.","M Holdings Securities, Inc.",institution
0002069154,1,3049590,1,7536,New York University,New York University,institution
0001314273,164,3049448,1,8499,Avalon Global Asset Management LLC,Avalon Global Asset Management LLC,institution
0001568235,640,3022328,1,8838,King Wealth Management Group,King Wealth Management Group,institution
0001846311,306,3008223,1,10900,Vancity Investment Management Ltd,Vancity Investment Management Ltd,institution
0000749044,1692,2993145,1,6234,Resources Management Corp /ct/ /adv,RESOURCES MANAGEMENT CORP /CT/ /ADV,institution
0000894205,328,2991004,1,9838,Professional Advisory Services Inc,PROFESSIONAL ADVISORY SERVICES INC,institution
0001912699,8,2976930,1,4630,Graham Holdings Co Master Retirement Trust,Graham Holdings Co Master Retirement Trust,institution
0001769089,553,2969525,1,11176,Arkos Global Advisors,Arkos Global Advisors,institution
0001054425,308,2961939,1,2237,Dillon & Associates Inc,DILLON & ASSOCIATES INC,institution
0001796651,345,2900579,1,11045,"Euro Pacific Asset Management, LLC","Euro Pacific Asset Management, LLC",institution
0001569036,292,2861940,1,7761,Covington Investment Advisors Inc.,Covington Investment Advisors Inc.,institution
0001642305,1879,2814667,1,10392,"Roble, Belko & Company, Inc","Roble, Belko & Company, Inc",institution
0001173460,24,2811900,1,5346,Daido Life Insurance Co,DAIDO LIFE INSURANCE CO,institution
0001380137,1003,2789529,1,4965,Hunter Associates Investment Management LLC,HUNTER ASSOCIATES INVESTMENT MANAGEMENT LLC,institution
0001666606,779,2666930,1,5510,Mint Tower Capital Management B.V.,Mint Tower Capital Management B.V.,institution
0001728681,269,2554395,1,4268,Sycomore Asset Management,SYCOMORE ASSET MANAGEMENT,institution
0000773411,3923,2534147,1,9849,Valley National Advisers Inc,VALLEY NATIONAL ADVISERS INC,institution
0000049969,1834,2529210,1,3002,Cigna Investments Inc /new,CIGNA INVESTMENTS INC /NEW,institution
0001784277,981,2465620,1,8379,Matrix Trust Co,Matrix Trust Co,institution
0001629869,102,2436006,1,139,Polunin Capital Partners Ltd,Polunin Capital Partners Ltd,institution
0001683182,278,2398553,1,10202,"Front Street Capital Management, Inc.","Front Street Capital Management, Inc.",institution
0001800513,3438,2340416,1,9835,"Tsfg, LLC","TSFG, LLC",institution
0001608531,250,2338112,1,2043,Grassi Investment Management,Grassi Investment Management,institution
0001695658,127,2321026,1,9841,Value Holdings Management Co. LLC,VALUE HOLDINGS MANAGEMENT CO. LLC,institution
0001767750,55,2240357,1,4671,Noked Israel Ltd,Noked Israel Ltd,institution
0001745796,188,2220114,1,6161,North Growth Management Ltd.,North Growth Management Ltd.,institution
0001274196,118,2185765,1,10405,Bedrijfstakpensioenfonds Voor de Media Pno,BEDRIJFSTAKPENSIOENFONDS VOOR DE MEDIA PNO,institution
0001782866,3,2149503,1,5518,Newlight Partners LP,Newlight Partners LP,institution
0001838222,425,2135185,1,8963,Maxi Investments CY Ltd,Maxi Investments CY Ltd,institution
0001124841,333,2125997,1,7703,Lathrop Investment Management Co,LATHROP INVESTMENT MANAGEMENT CO,institution
0001838234,5160,2104558,1,1268,Hemington Wealth Management,Hemington Wealth Management,institution
0000947996,403,2093903,1,9176,"Olstein Capital Management, L.P.","Olstein Capital Management, L.P.",institution
0001120048,31,2074324,1,2238,Steginsky Capital LLC,STEGINSKY CAPITAL LLC,institution
0001286534,307,2024123,1,8521,Winslow Asset Management Inc,WINSLOW ASSET MANAGEMENT INC,institution
0001072843,283,2000041,1,1237,"First Fiduciary Investment Counsel, Inc.","First Fiduciary Investment Counsel, Inc.",institution
0001726673,784,1992220,1,2893,"PrairieView Partners, LLC","PrairieView Partners, LLC",institution
0001966193,1360,1967752,1,2540,"LaSalle St. Investment Advisors, LLC","LaSalle St. Investment Advisors, LLC",institution
0000900169,171,1939136,1,9859,Speece Thorson Capital Group Inc,SPEECE THORSON CAPITAL GROUP INC,institution
0001569453,223,1900196,1,1411,"F&V Capital Management, LLC","F&V Capital Management, LLC",institution
0001279887,3,1880826,1,9570,Cincinnati Life Insurance Co,CINCINNATI LIFE INSURANCE CO,institution
0001729269,158,1859083,1,6509,Westwind Capital,Westwind Capital,institution
0001080166,451,1854310,1,4906,Ar Asset Management Inc,AR ASSET MANAGEMENT INC,institution
0001042063,96,1853792,1,10488,Welch Capital Partners LLC /NY/,WELCH CAPITAL PARTNERS LLC/NY,institution
0001654847,588,1838207,1,3453,"Community Bank & Trust, Waco, Texas","Community Bank & Trust, Waco, Texas",institution
0001740316,495,1813460,1,1792,Gifford Fong Associates,Gifford Fong Associates,institution
0001811513,24,1811574,1,10505,Symetra Investment Management Co,Symetra Investment Management Co,institution
0001134813,906,1809082,1,6262,Stevens Capital Management LP,STEVENS CAPITAL MANAGEMENT LP,institution
0002041065,418,1792722,1,4561,"von Borstel & Associates, Inc.","von Borstel & Associates, Inc.",institution
0001818897,439,1778754,1,8447,Am Investment Strategies LLC,AM INVESTMENT STRATEGIES LLC,institution
0001792704,5995,1771175,1,8856,Avion Wealth,Avion Wealth,institution
0001080201,301,1761061,1,2213,Valicenti Advisory Services Inc,VALICENTI ADVISORY SERVICES INC,institution
0001750183,20,1759012,1,6843,Antara Capital LP,Antara Capital LP,institution
0001313473,289,1753449,1,3986,Canal Insurance CO,Canal Insurance CO,institution
0001808919,445,1736934,1,9121,"Hunter Perkins Capital Management, LLC","Hunter Perkins Capital Management, LLC",institution
0001259261,471,1708130,1,6292,Boston Research & Management Inc,BOSTON RESEARCH & MANAGEMENT INC,institution
0001653926,2429,1683702,1,1390,First PREMIER Bank,First PREMIER Bank,institution
0001738071,88,1662826,1,9654,Yong Rong (HK) Asset Management Ltd,Yong Rong (HK) Asset Management Ltd,institution
0001318259,265,1617959,1,7561,White Pine Investment CO,White Pine Investment CO,institution
0001766392,82,1608162,1,3206,Syquant Capital Sas,SYQUANT CAPITAL SAS,institution
0002010657,1386,1601743,1,3240,"Winthrop Capital Management, LLC","Winthrop Capital Management, LLC",institution
0001813784,68,1601108,1,11013,H/2 Credit Manager LP,H/2 CREDIT MANAGER LP,institution
0001945037,3994,1579339,1,5851,"Coston, McIsaac & Partners","Coston, McIsaac & Partners",institution
0000842766,455,1560626,1,3582,Advisors Management Group Inc /adv,ADVISORS MANAGEMENT GROUP INC /ADV,institution
0001800245,1044,1544380,1,825,"Natural Investments, LLC","NATURAL INVESTMENTS, LLC",institution
0001058022,358,1493601,1,3627,Shikiar Asset Management Inc,SHIKIAR ASSET MANAGEMENT INC,institution
0001848237,693,1490014,1,768,"SkyView Investment Advisors, LLC","SkyView Investment Advisors, LLC",institution
0001642216,232,1463843,1,657,Ayalon Insurance Comp Ltd.,Ayalon Insurance Comp Ltd.,institution
0001725888,827,1457457,1,5421,Lester Murray Antman dba SimplyRich,Lester Murray Antman dba SimplyRich,institution
