crd,firm_name,aum_billions,classification,validated_date,status
282084,PENNEY FINANCIAL,0.24,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
282301,"PFG PRIVATE WEALTH MANAGEMENT, LLC",0.24,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
283465,"EDENBROOK CAPITAL, LLC",0.24,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
291678,"RCS FINANCIAL PLANNING, LLC",0.24,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
299725,VIENNA ASSET MANAGEMENT LLC,0.24,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
299739,ERVIN INVESTMENT MANAGEMENT,0.24,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
300330,"MCNAUGHTON WEALTH MANAGEMENT, LLC",0.24,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
304164,"ACORN CAPITAL ADVISORS, LLC",0.24,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
310378,CONSTITUTION INVESTMENT ADVISORY AND PORTFOLIO MANAGEMENT,0.24,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
310981,REDMONT WEALTH,0.24,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
315958,"MAREST CAPITAL, LLC",0.24,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
325859,ACCELERATE RETIREMENT,0.24,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
331128,THE KIECKHEFER GROUP,0.24,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
334902,GLR PARTNERS,0.24,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
107099,MOUNT VERNON ASSOCIATES INC,0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
107457,HARBOR ISLAND CAPITAL LLC,0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
107788,"DIAMANT ASSET MANAGEMENT, INC.",0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
112414,"KLEIN PAVLIS & PEASLEY FINANCIAL, INC.",0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
118131,"LEGAL ADVANTAGE INVESTMENTS, INC.",0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
128097,"CAPSTONE WEALTH MANAGEMENT GROUP, LLC",0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
129959,"TABR CAPITAL MANAGEMENT, LLC",0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
130051,"HURLEY CAPITAL, LLC",0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
134080,"PROSPECT HILL MANAGEMENT, LLC",0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
141590,"ANDREW HILL INVESTMENT ADVISORS, INC.",0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
146452,NORTHLAND CAPITAL MANAGEMENT,0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
149014,DAVIS CAPITAL MANAGEMENT,0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
156564,WORTH ADVISORS,0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
157604,"WYNNEFIELD CAPITAL, INC.",0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
158899,VIEWPOINT CAPITAL MANAGEMENT,0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
284036,ATLATL ADVISERS,0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
305655,WESTVIEW INVESTMENT ADVISORS,0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
306311,EAGLE BLUFFS WEALTH MANAGEMENT LLC,0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
310633,"ABICH FINANCIAL WEALTH MANAGEMENT, LLC",0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
313126,RETIREFUL LLC,0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
321819,"ARRIEN INVESTMENTS, INC.",0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
329603,"INMAN JAGER WEALTH MANAGEMENT, LLC",0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
330598,"BINGHAM PRIVATE WEALTH, LLC",0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
331026,FORMULATE FINANCIAL LLC,0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
336263,"GRANITE ISLANDS PRIVATE WEALTH, LLC",0.23,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
104929,"SLOCUM, GORDON & CO. LLP",0.22,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
108467,"IRONWOOD INVESTMENT MANAGEMENT, LLC",0.22,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
110592,GRAGG FINANCIAL,0.22,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
111309,"ASSET MANAGEMENT ADVISORS, LLC",0.22,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
119597,MAGNOLIA CAPITAL MANAGEMENT,0.22,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
127096,"DEANE RETIREMENT STRATEGIES, INC.",0.22,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
127337,"KANE INVESTMENT MANAGEMENT, INC.",0.22,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
133697,SCHAEFFER FINANCIAL LLC,0.22,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
147158,UDINE WEALTH MANAGEMENT INC.,0.22,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
147608,"GAME PLAN FINANCIAL ADVISORS, LLC",0.22,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
157516,NORTH RIDGE,0.22,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
282842,SPRING CAPITAL MANAGEMENT,0.22,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
285415,"PETERSON WEALTH MANAGEMENT, LLC",0.22,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
288209,"AVANTRA FAMILY WEALTH, INC.",0.22,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
288336,BRAUN-BOSTICH & ASSOCIATES INC.,0.22,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
289116,MILESTONES PRIVATE INVESTMENT ADVISORS LLC,0.22,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
305758,"SEMUS WEALTH PARTNERS, LLC",0.22,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
306779,"DEFINED WEALTH MANAGEMENT, LLC",0.22,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
315798,WINCAP FINANCIAL LLC,0.22,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
318010,IPSEN ADVISOR GROUP,0.22,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
323778,MEMBERS WEALTH LLC,0.22,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
324093,"POLARIS INVESTMENT ADVISORS, LLC",0.22,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
108837,ALDER FINANCIAL GROUP INC,0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
109720,"CROWN ADVISORS MANAGEMENT, INC.",0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
111576,FLOYD CAPITAL MANAGEMENT,0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
112499,"SANDER CAPITAL ADVISORS, INC.",0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
115755,RYAN INVESTMENTS,0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
130715,RICHARDSON FINANCIAL SERVICES,0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
149489,"INTEGRATED CAPITAL MANAGEMENT, INC.",0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
151765,CARBAHAL OLSEN FINANCIAL SERVICES GROUP LLC,0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
153990,BULLSEYE ASSET MANAGEMENT LLC,0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
156950,"RIVERCHASE WEALTH MANAGEMENT, LLC",0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
161661,"BRIGHTLINE CAPITAL MANAGEMENT, LLC",0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
171062,"ATLANTIC FAMILY WEALTH, LLC",0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
171967,LEICHT FINANCIAL PLANNING AND WEALTH MANAGEMENT,0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
283013,"17 CAPITAL PARTNERS, LLC",0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
285303,PALADIN WEALTH PARTNERS,0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
286434,"DELTA ACCUMULATION, LLC",0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
288198,ALPHA DNA INVESTMENT MANAGEMENT,0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
297145,MAINSTREAM CAPITAL MANAGEMENT,0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
309088,LB PARTNERS LLC,0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
309319,"THE HERBST GROUP, LLC",0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
311180,"CARROLL INVESTORS, INC.",0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
311871,SIGNAL TREE FINANCIAL PARTNERS LLC,0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
313489,"GUERRA PAN ADVISORS, LLC",0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
327974,PRAIRIEVIEW WEALTH & TAX ADVISORS,0.21,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
104834,WEDGEWOOD INVESTORS INC,0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
107412,MASON CAPITAL PARTNERS,0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
107852,CORNERCAP INVESTMENT COUNSEL INC,0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
108550,HUMMER FINANCIAL ADVISORY SERVICES INC,0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
111676,TERRA NOVA ASSET MANAGEMENT LLC,0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
111721,"CORRADO ADVISORS, LLC",0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
113058,MENDON CAPITAL ADVISORS CORP,0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
114030,"AIO FINANCIAL, LLC",0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
119262,"1620 INVESTMENT ADVISORS, INC.",0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
119725,WH CORNERSTONE INVESTMENTS INC.,0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
120462,"BROYHILL ASSET MANAGEMENT, LLC",0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
121061,COMPREHENSIVE MONEY MANAGEMENT SERVICES LLC,0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
126869,"KRAEMATON INVESTMENT ADVISORS, INC.",0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
129473,WERNAU ASSET MANAGEMENT,0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
131342,"SMART PORTFOLIOS, LLC",0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
142202,ADVISOR.INVESTMENTS,0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
144473,"FLAVIN FINANCIAL SERVICES, INC.",0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
148532,"VALUES FIRST ADVISORS, INC.",0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
156500,"ALETHEA CAPITAL MANAGEMENT, LLC",0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
158388,"GENESIS WEALTH ADVISORS, LLC",0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
159467,"WEALTH FORWARD, LLC",0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
167256,"MRP CAPITAL INVESTMENTS, LLC",0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
170325,"BULL OAK CAPITAL, LLC",0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
173707,PLUSTICK MANAGEMENT LLC,0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
282973,FIGURE 8 INVESTMENT STRATEGIES LLC,0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
284162,"JACKSON HILL ADVISORS, LLC",0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
285848,"SAFIR WEALTH ADVISORS, LLC",0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
297716,"MJT & ASSOCIATES FINANCIAL ADVISORY GROUP, INC.",0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
29775,"CONTINENTAL INVESTORS SERVICES, INC.",0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
299818,"ERICKSON FINANCIAL GROUP, LLC",0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
309756,GOALFUSION WEALTH MANAGEMENT,0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
311284,ELEMENT SQUARED PRIVATE WEALTH,0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
328433,"KAZAZIAN ASSET MANAGEMENT, LLC",0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
331563,MOMENTUM WEALTH PLANNING,0.2,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
106789,KESTREL INVESTMENT MANAGEMENT CORP,0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
107246,INVESTMENT MANAGEMENT CORPORATION,0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
117287,"STERLING INVESTMENT ADVISORS,LLC",0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
124121,"STERLING WEALTH ADVISORS, INC.",0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
129365,"PINE HAVEN INVESTMENT COUNSEL, INC.",0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
133147,THE WILLIAM ALLAN CORPORATION,0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
135406,WILLNER & HELLER LLC,0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
137159,"NEWPORT WEALTH ADVISORS, INC.",0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
142928,"KRS CAPITAL MANAGEMENT, LLC",0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
144260,GLOBAL VALUE INVESTMENT CORPORATION,0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
150231,"ALPHA WEALTH FUNDS, LLC",0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
152725,"RANGELEY CAPITAL, LLC",0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
153712,"FINSYM PARTNERS, LLC",0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
159052,"DEL-SETTE CAPITAL MANAGEMENT, LLC",0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
168223,"MEIXLER INVESTMENT MANAGEMENT, LTD.",0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
170693,"FORTUNE 45, LLC.",0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
171716,"CAERUS INVESTMENT ADVISORS, LLC",0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
173083,"DOMINGUEZ WEALTH MANAGEMENT SOLUTIONS, INC.",0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
175453,"CHICAGO CAPITAL MANAGEMENT, LLC",0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
181512,"BCK PARTNERS, INC.",0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
292217,ROYAL CAPITAL WEALTH MANAGEMENT LLC,0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
308397,"KEYSTONE FINANCIAL SERVICES, LLC",0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
310053,"ORCA WEALTH MANAGEMENT, LLC",0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
310841,"TRUE BLUE FINANCIAL, LLC",0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
329880,ROCKBRIDGE CAPITAL MANAGEMENT,0.19,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
104695,"ELIOT FINKEL INVESTMENT COUNSEL, LLC",0.18,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
108529,"MARTIN CAPITAL ADVISORS, LLP",0.18,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
125071,CIOVACCO CAPITAL MANAGEMENT,0.18,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
141769,"BARDEN CAPITAL MANAGEMENT, INC.",0.18,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
154494,"CAITLIN JOHN, LLC",0.18,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
154872,IRONCLAD INVESTMENTS LLC,0.18,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
156705,"SHERIDAN CAPITAL MANAGEMENT, LLC",0.18,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
158659,"CRAWFORD FUND MANAGEMENT, LLC",0.18,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
161017,"MIURA GLOBAL MANAGEMENT, LLC",0.18,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
168065,"RIVERTREE ADVISORS, LLC",0.18,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
284598,"TLW WEALTH MANAGEMENT, LLC",0.18,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
288190,ELEVATE CAPITAL ADVISORS,0.18,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
289245,MAQRO ADVISORS LLC,0.18,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
304523,"CAPITAL CS GROUP, LLC",0.18,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
307404,WFA OF SAN DIEGO,0.18,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
308944,"PTM WEALTH MANAGEMENT, LLC",0.18,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
325465,"BLALOCK WILLIAMS, LLC",0.18,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
328565,WAYSTONE ADVISORS LLC,0.18,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
333404,PRESIDIO WEALTH MANAGEMENT,0.18,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
105072,THE CHARTIST,0.17,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
105399,MARVIN & PALMER ASSOCIATES,0.17,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
123359,"DRUM HILL CAPITAL, LLC",0.17,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
129415,FINANCIAL LIFE PLANNERS,0.17,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
154321,KAGAN COCOZZA ASSET MANAGEMENT,0.17,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
155113,LITTLEJOHN FINANCIAL SERVICES INC,0.17,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
159018,"EUCLIDEAN TECHNOLOGIES MANAGEMENT, LLC",0.17,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
168840,"WALNUT PRIVATE EQUITY PARTNERS, LLC",0.17,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
169824,"TOTEM POINT MANAGEMENT, LLC",0.17,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
285932,SPAHN WEALTH & RETIREMENT LLC,0.17,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
312164,"SCHRUM PRIVATE WEALTH MANAGEMENT, LLC",0.17,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
314077,GOLDEN ROAD ADVISORS LLC,0.17,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
323846,RANDALL & ASSOCIATES WEALTH MANAGEMENT,0.17,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
105363,"ALAN B. LANCZ & ASSOCIATES, INC.",0.16,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
106434,"DOHENY ASSET MANAGEMENT, L.L.C.",0.16,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
109945,RENAISSANCE CAPITAL LLC,0.16,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
120805,PARADIGM CAPITAL MANAGEMENT,0.16,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
128996,APPLIED CAPITAL,0.16,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
130232,"LESA SROUFE & COMPANY, INC.",0.16,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
136693,"HARVEST INVESTMENT ADVISORS, LLC",0.16,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
163876,"GRATIA CAPITAL, LLC",0.16,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
164945,"DRH INVESTMENTS, INC.",0.16,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
168566,"MY WEALTH MANAGEMENT, INC",0.16,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
175471,"UNION SQUARE PARK CAPITAL MANAGEMENT, LLC",0.16,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
300913,K2 FINANCIAL INC.,0.16,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
304598,"MOULTON WEALTH MANAGEMENT, INC",0.16,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
319444,ASSET MANAGEMENT GROUP,0.16,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
319512,HALLSTATT ADVISORS L.P.,0.16,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
330801,SADDLEROCK CAPITAL MANAGEMENT LLC,0.16,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
335612,M3 WEALTH MANAGEMENT,0.16,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
106293,OAK FINANCIAL GROUP INC,0.15,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
108886,FREDRIC E. RUSSELL INVESTMENT MANAGEMENT CO.,0.15,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
110248,"EDMP, INC.",0.15,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
110516,MH & ASSOCIATES SECURITIES MANAGEMENT CORPORATION,0.15,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
114173,BROOKTREE CAPITAL MANAGEMENT INC.,0.15,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
161531,"PALLER FINANCIAL SERVICES, INC.",0.15,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
170362,"CHUNG WU INVESTMENT GROUP, LLC",0.15,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
226773,FLOYD FINANCIAL GROUP LLC,0.15,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
284006,"RED CRANE WEALTH MANAGEMENT, LLC",0.15,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
284183,"NIGHTVIEW CAPITAL, LLC",0.15,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
284713,KENNON-GREEN & CO.,0.15,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
314457,"BLUE DOOR ASSET MANAGEMENT, LLC",0.15,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
332731,STONEHAVEN WEALTH & TAX SOLUTIONS,0.15,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
335143,VARCOV CO.,0.15,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
116907,SAGE INVESTMENT COUNSEL,0.14,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
127309,"COOKE WEALTH MANAGEMENT, LLC",0.14,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
128974,"RUNNYMEDE CAPITAL ADVISORS, INC.",0.14,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
152693,"KOPION ASSET MANAGEMENT, LLC",0.14,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
153865,COURANT INVESTMENT MANAGEMENT LLC,0.14,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
170861,"SHERMAN ASSET MANAGEMENT, INC.",0.14,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
171057,STAR CAPITAL INC.,0.14,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
173711,PR WEALTH MANAGEMENT GROUP,0.14,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
286443,"CROSSPOINT FINANCIAL, LLC",0.14,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
299034,ODYSSEY CAPITAL ADVISORS INC.,0.14,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
300672,CASSILLY FINANCIAL,0.14,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
307958,REDWOOD PARK ADVISORS,0.14,INDIVIDUAL_ONLY_SMALL,2026-04-08,confirmed_independent
