crd,firm_name,legal_name,city,state,aum_billions,name_match_score,flag
141590,"ANDREW HILL INVESTMENT ADVISORS, INC.","ANDREW HILL INVESTMENT ADVISORS, INC.",NAPLES,FL,0.23,100,MINOR_VARIANT
146452,NORTHLAND CAPITAL MANAGEMENT,"NORTHLAND CAPITAL MANAGEMENT, LLC",VIRGINIA,MN,0.23,92,MINOR_VARIANT
149014,DAVIS CAPITAL MANAGEMENT,DAVIS CAPITAL MANAGEMENT LLC,JACKSONVILLE,FL,0.23,92,MINOR_VARIANT
156564,WORTH ADVISORS,"WORTH FINANCIAL ADVISORY GROUP, LLC",CHARLOTTE,NC,0.23,53,DBA_MISMATCH
158899,VIEWPOINT CAPITAL MANAGEMENT,"VIEWPOINT CAPITAL MANAGEMENT, LLC",SEATTLE,WA,0.23,92,MINOR_VARIANT
284036,ATLATL ADVISERS,ATLATL ADVISERS LLC,MADISON,WI,0.23,88,MINOR_VARIANT
284267,STANCE CAPITAL LLC,STANCE CAPITAL LLC,BOSTON,MA,0.23,100,MINOR_VARIANT
305655,WESTVIEW INVESTMENT ADVISORS,WESTVIEW MANAGEMENT LLC,BURLINGTON,VT,0.23,63,DBA_MISMATCH
306311,EAGLE BLUFFS WEALTH MANAGEMENT LLC,EAGLE BLUFFS WEALTH MANAGEMENT LLC,COLUMBIA,MO,0.23,100,MINOR_VARIANT
310633,"ABICH FINANCIAL WEALTH MANAGEMENT, LLC","ABICH FINANCIAL WEALTH MANAGEMENT, LLC",ASHBURN,VA,0.23,100,MINOR_VARIANT
313126,RETIREFUL LLC,RETIREFUL LLC,,,0.23,100,MINOR_VARIANT
321819,"ARRIEN INVESTMENTS, INC.","ARRIEN INVESTMENTS, INC.",BOISE,ID,0.23,100,MINOR_VARIANT
329603,"INMAN JAGER WEALTH MANAGEMENT, LLC","INMAN JAGER WEALTH MANAGEMENT, LLC",HATTIESBURG,MS,0.23,100,MINOR_VARIANT
330598,"BINGHAM PRIVATE WEALTH, LLC","BINGHAM PRIVATE WEALTH, LLC",SAN FRANCISCO,CA,0.23,100,MINOR_VARIANT
331026,FORMULATE FINANCIAL LLC,FORMULATE FINANCIAL LLC,,,0.23,100,MINOR_VARIANT
336263,"GRANITE ISLANDS PRIVATE WEALTH, LLC","GRANITE ISLANDS PRIVATE WEALTH, LLC",GUILFORD,CT,0.23,100,MINOR_VARIANT
157604,"WYNNEFIELD CAPITAL, INC.","WYNNEFIELD CAPITAL, INC.",NEW YORK,NY,0.23,100,MINOR_VARIANT
104929,"SLOCUM, GORDON & CO. LLP",SLOCUM GORDON & CO LLP,NEWPORT,RI,0.22,96,MINOR_VARIANT
108467,"IRONWOOD INVESTMENT MANAGEMENT, LLC","IRONWOOD INVESTMENT MANAGEMENT, LLC",BOSTON,MA,0.22,100,MINOR_VARIANT
110592,GRAGG FINANCIAL,"GRAGG & GRAGG, L.L.P.",SHELBY,NC,0.22,39,DBA_MISMATCH
111309,"ASSET MANAGEMENT ADVISORS, LLC","ASSET MANAGEMENT ADVISORS, LLC",OKLAHOMA CITY,OK,0.22,100,MINOR_VARIANT
119597,MAGNOLIA CAPITAL MANAGEMENT,"MAGNOLIA CAPITAL MANAGEMENT, LTD.",COLD SPRING,NY,0.22,90,MINOR_VARIANT
127096,"DEANE RETIREMENT STRATEGIES, INC.","DEANE RETIREMENT STRATEGIES, INC.",NEW ORLEANS,LA,0.22,100,MINOR_VARIANT
127337,"KANE INVESTMENT MANAGEMENT, INC.","KANE INVESTMENT MANAGEMENT, INC.",LOS GATOS,CA,0.22,100,MINOR_VARIANT
133697,SCHAEFFER FINANCIAL LLC,SCHAEFFER FINANCIAL LLC,ROCKVILLE,MD,0.22,100,MINOR_VARIANT
147158,UDINE WEALTH MANAGEMENT INC.,UDINE WEALTH MANAGEMENT INC.,,,0.22,100,MINOR_VARIANT
147608,"GAME PLAN FINANCIAL ADVISORS, LLC","GAME PLAN FINANCIAL ADVISORS, LLC","WESTLAKE, OH",OH,0.22,100,MINOR_VARIANT
157516,NORTH RIDGE,"NORTH RIDGE WEALTH ADVISORS, INC.",BEAVERTON,OR,0.22,50,DBA_MISMATCH
282842,SPRING CAPITAL MANAGEMENT,"SPRING CAPITAL MANAGEMENT, LLC",AMARILLO,TX,0.22,91,MINOR_VARIANT
285415,"PETERSON WEALTH MANAGEMENT, LLC","PETERSON WEALTH MANAGEMENT, LLC",SPARKS,NV,0.22,100,MINOR_VARIANT
288209,"AVANTRA FAMILY WEALTH, INC.","AVANTRA FAMILY WEALTH, INC.",MECHANICSBURG,PA,0.22,100,MINOR_VARIANT
288336,BRAUN-BOSTICH & ASSOCIATES INC.,BRAUN-BOSTICH & ASSOCIATES INC.,CANONSBURG,PA,0.22,100,MINOR_VARIANT
289116,MILESTONES PRIVATE INVESTMENT ADVISORS LLC,MILESTONES PRIVATE INVESTMENT ADVISORS LLC,FAIRPORT,NY,0.22,100,MINOR_VARIANT
305758,"SEMUS WEALTH PARTNERS, LLC","SEMUS WEALTH PARTNERS, LLC",BOCA RATON,FL,0.22,100,MINOR_VARIANT
306779,"DEFINED WEALTH MANAGEMENT, LLC","DEFINED WEALTH MANAGEMENT, LLC",BEAVERTON,OR,0.22,100,MINOR_VARIANT
315798,WINCAP FINANCIAL LLC,WINCAP FINANCIAL LLC,BOSTON,MA,0.22,100,MINOR_VARIANT
318010,IPSEN ADVISOR GROUP,IPSEN ADVISOR GROUP LLC,LITTLE ROCK,AR,0.22,90,MINOR_VARIANT
323778,MEMBERS WEALTH LLC,MEMBERS WEALTH LLC,MEDIA,PA,0.22,100,MINOR_VARIANT
324093,"POLARIS INVESTMENT ADVISORS, LLC","POLARIS INVESTMENT ADVISORS, LLC",FRAMINGHAM,MA,0.22,100,MINOR_VARIANT
108837,ALDER FINANCIAL GROUP INC,ALDER FINANCIAL GROUP INC,ATLANTA,GA,0.21,100,MINOR_VARIANT
109720,"CROWN ADVISORS MANAGEMENT, INC.","CROWN ADVISORS MANAGEMENT, INC.",LARKSPUR,CA,0.21,100,MINOR_VARIANT
111576,FLOYD CAPITAL MANAGEMENT,"FLOYD, BENJAMIN JOSEPH",TEXARKANA,TX,0.21,43,DBA_MISMATCH
112499,"SANDER CAPITAL ADVISORS, INC.","SANDER CAPITAL ADVISORS, INC.",SEATTLE,WA,0.21,100,MINOR_VARIANT
115755,RYAN INVESTMENTS,"RYAN INVESTMENT MANAGEMENT, INC.",BASALT,CO,0.21,62,DBA_MISMATCH
130715,RICHARDSON FINANCIAL SERVICES,RICHARDSON FINANCIAL SERVICES INC.,MEDWAY,MA,0.21,92,MINOR_VARIANT
149489,"INTEGRATED CAPITAL MANAGEMENT, INC.","INTEGRATED CAPITAL MANAGEMENT, INC.",JESSUP,PA,0.21,100,MINOR_VARIANT
151765,CARBAHAL OLSEN FINANCIAL SERVICES GROUP LLC,CARBAHAL OLSEN FINANCIAL SERVICES GROUP LLC,DAVIS,CA,0.21,100,MINOR_VARIANT
153990,BULLSEYE ASSET MANAGEMENT LLC,BULLSEYE ASSET MANAGEMENT LLC,DENVER,CO,0.21,100,MINOR_VARIANT
156950,"RIVERCHASE WEALTH MANAGEMENT, LLC","RIVERCHASE WEALTH MANAGEMENT, LLC",FLOWER MOUND,TX,0.21,100,MINOR_VARIANT
161661,"BRIGHTLINE CAPITAL MANAGEMENT, LLC","BRIGHTLINE CAPITAL MANAGEMENT, LLC",MIAMI,FL,0.21,100,MINOR_VARIANT
171062,"ATLANTIC FAMILY WEALTH, LLC","ATLANTIC FAMILY WEALTH, LLC",CORAL GABLES,FL,0.21,100,MINOR_VARIANT
171967,LEICHT FINANCIAL PLANNING AND WEALTH MANAGEMENT,"LEICHT FINANCIAL PLANNING AND WEALTH MANAGEMENT, INC.",PARSIPPANY,NJ,0.21,94,MINOR_VARIANT
283013,"17 CAPITAL PARTNERS, LLC","17 CAPITAL PARTNERS, LLC",PHOENIX,AZ,0.21,100,MINOR_VARIANT
285303,PALADIN WEALTH PARTNERS,"PALADIN ADVISORY GROUP, LLC",CLIVE,IA,0.21,32,DBA_MISMATCH
286434,"DELTA ACCUMULATION, LLC","DELTA ACCUMULATION, LLC",SAUSALITO,CA,0.21,100,MINOR_VARIANT
288198,ALPHA DNA INVESTMENT MANAGEMENT,ALPHA DNA INVESTMENT MANAGEMENT LLC,COLUMBIA,MD,0.21,94,MINOR_VARIANT
297145,MAINSTREAM CAPITAL MANAGEMENT,MAINSTREAM CAPITAL MANAGEMENT LLC,LOS ANGELES,CA,0.21,94,MINOR_VARIANT
309088,LB PARTNERS LLC,LB PARTNERS LLC,CHARLOTTESVILLE,VA,0.21,100,MINOR_VARIANT
309319,"THE HERBST GROUP, LLC","THE HERBST GROUP, LLC",,,0.21,100,MINOR_VARIANT
311180,"CARROLL INVESTORS, INC.","CARROLL INVESTORS, INC.",MT PLEASANT,SC,0.21,100,MINOR_VARIANT
311871,SIGNAL TREE FINANCIAL PARTNERS LLC,SIGNAL TREE FINANCIAL PARTNERS LLC,COPLEY,OH,0.21,100,MINOR_VARIANT
313489,"GUERRA PAN ADVISORS, LLC","GUERRA PAN ADVISORS, LLC",,,0.21,100,MINOR_VARIANT
327974,PRAIRIEVIEW WEALTH & TAX ADVISORS,"PRAIRIEVIEW WEALTH PARTNERS, LLC",FRANKFORT,IL,0.21,71,DBA_MISMATCH
29775,"CONTINENTAL INVESTORS SERVICES, INC.","CONTINENTAL INVESTORS SERVICES, INC.",LONGVIEW,WA,0.2,100,MINOR_VARIANT
107412,MASON CAPITAL PARTNERS,ALBERT D MASON INC,BOSTON,MA,0.2,40,DBA_MISMATCH
108550,HUMMER FINANCIAL ADVISORY SERVICES INC,HUMMER FINANCIAL ADVISORY SERVICES INC,,,0.2,100,MINOR_VARIANT
111676,TERRA NOVA ASSET MANAGEMENT LLC,TERRA NOVA ASSET MANAGEMENT LLC,NEW YORK,NY,0.2,100,MINOR_VARIANT
111721,"CORRADO ADVISORS, LLC","CORRADO ADVISORS, LLC",RAMSEY,NJ,0.2,100,MINOR_VARIANT
114030,"AIO FINANCIAL, LLC","AIO FINANCIAL, LLC",TUCSON,AZ,0.2,100,MINOR_VARIANT
119262,"1620 INVESTMENT ADVISORS, INC.","1620 INVESTMENT ADVISORS, INC.",PLYMOUTH,MA,0.2,100,MINOR_VARIANT
119725,WH CORNERSTONE INVESTMENTS INC.,WH CORNERSTONE INVESTMENTS INC.,DUXBURY,MA,0.2,100,MINOR_VARIANT
120462,"BROYHILL ASSET MANAGEMENT, LLC","BROYHILL ASSET MANAGEMENT, LLC",CHARLOTTE,NC,0.2,100,MINOR_VARIANT
121061,COMPREHENSIVE MONEY MANAGEMENT SERVICES LLC,COMPREHENSIVE MONEY MANAGEMENT SERVICES LLC,,,0.2,100,MINOR_VARIANT
126869,"KRAEMATON INVESTMENT ADVISORS, INC.","KRAEMATON INVESTMENT ADVISORS, INC.",BRAINTREE,MA,0.2,100,MINOR_VARIANT
129473,WERNAU ASSET MANAGEMENT,WERNAU ASSET MANAGEMENT INC.,GLOUCESTER,MA,0.2,90,MINOR_VARIANT
131342,"SMART PORTFOLIOS, LLC","SMART PORTFOLIOS, LLC",LAKE FOREST PARK,WA,0.2,100,MINOR_VARIANT
142202,ADVISOR.INVESTMENTS,"DIVERSIFIED INVESTMENT STRATEGIES, LLC",BATON ROUGE,LA,0.2,49,DBA_MISMATCH
144473,"FLAVIN FINANCIAL SERVICES, INC.","FLAVIN FINANCIAL SERVICES, INC.",MELBOURNE,FL,0.2,100,MINOR_VARIANT
148532,"VALUES FIRST ADVISORS, INC.","VALUES FIRST ADVISORS, INC.",JOHNSON CITY,TN,0.2,100,MINOR_VARIANT
156500,"ALETHEA CAPITAL MANAGEMENT, LLC","ALETHEA CAPITAL MANAGEMENT, LLC",,,0.2,100,MINOR_VARIANT
158388,"GENESIS WEALTH ADVISORS, LLC","GENESIS WEALTH ADVISORS, LLC",BRAINTREE,MA,0.2,100,MINOR_VARIANT
159467,"WEALTH FORWARD, LLC","WEALTH FORWARD, LLC",FARGO,ND,0.2,100,MINOR_VARIANT
167256,"MRP CAPITAL INVESTMENTS, LLC","MRP CAPITAL INVESTMENTS, LLC",ALPHARETTA,GA,0.2,100,MINOR_VARIANT
168700,"LITTLE HARBOR ADVISORS, LLC","LITTLE HARBOR ADVISORS, LLC",MARBLEHEAD,MA,0.2,100,MINOR_VARIANT
170325,"BULL OAK CAPITAL, LLC","BULL OAK CAPITAL, LLC",RANCHO SANTA FE,CA,0.2,100,MINOR_VARIANT
173707,PLUSTICK MANAGEMENT LLC,PLUSTICK MANAGEMENT LLC,CHARLOTTESVILLE,VA,0.2,100,MINOR_VARIANT
282973,FIGURE 8 INVESTMENT STRATEGIES LLC,FIGURE 8 INVESTMENT STRATEGIES LLC,BOISE,ID,0.2,100,MINOR_VARIANT
284162,"JACKSON HILL ADVISORS, LLC","JACKSON HILL ADVISORS, LLC",HOUSTON,TX,0.2,100,MINOR_VARIANT
285848,"SAFIR WEALTH ADVISORS, LLC","SAFIR WEALTH ADVISORS, LLC",,,0.2,100,MINOR_VARIANT
297716,"MJT & ASSOCIATES FINANCIAL ADVISORY GROUP, INC.","MJT & ASSOCIATES FINANCIAL ADVISORY GROUP, INC.",MONTEVIDEO,MN,0.2,100,MINOR_VARIANT
299818,"ERICKSON FINANCIAL GROUP, LLC","ERICKSON FINANCIAL GROUP, LLC",ALLENTOWN,PA,0.2,100,MINOR_VARIANT
309756,GOALFUSION WEALTH MANAGEMENT,"GOALFUSION WEALTH MANAGEMENT, LLC",,,0.2,92,MINOR_VARIANT
311284,ELEMENT SQUARED PRIVATE WEALTH,ELEMENT SQUARED LLC,MINNEAPOLIS,MN,0.2,65,DBA_MISMATCH
328433,"KAZAZIAN ASSET MANAGEMENT, LLC","KAZAZIAN ASSET MANAGEMENT, LLC",FORT LAUDERDALE,FL,0.2,100,MINOR_VARIANT
331563,MOMENTUM WEALTH PLANNING,"MOMENTUM WEALTH PLANNING, LLC",,,0.2,91,MINOR_VARIANT
107852,CORNERCAP INVESTMENT COUNSEL INC,CORNERCAP INVESTMENT COUNSEL INC,ATLANTA,GA,0.2,100,MINOR_VARIANT
113058,MENDON CAPITAL ADVISORS CORP,MENDON CAPITAL ADVISORS CORP,KEY LARGO,FL,0.2,100,MINOR_VARIANT
104834,WEDGEWOOD INVESTORS INC,WEDGEWOOD INVESTORS INC,ERIE,PA,0.2,100,MINOR_VARIANT
106789,KESTREL INVESTMENT MANAGEMENT CORP,KESTREL INVESTMENT MANAGEMENT CORP,SAN MATEO,CA,0.19,100,MINOR_VARIANT
107246,INVESTMENT MANAGEMENT CORPORATION,INVESTMENT MANAGEMENT CORPORATION,ROANOKE,VA,0.19,100,MINOR_VARIANT
117287,"STERLING INVESTMENT ADVISORS,LLC","STERLING INVESTMENT ADVISORS,LLC",BOLIVAR,MO,0.19,100,MINOR_VARIANT
124121,"STERLING WEALTH ADVISORS, INC.","STERLING WEALTH ADVISORS, INC.",PLANTATION,FL,0.19,100,MINOR_VARIANT
129365,"PINE HAVEN INVESTMENT COUNSEL, INC.","PINE HAVEN INVESTMENT COUNSEL, INC.",,,0.19,100,MINOR_VARIANT
133147,THE WILLIAM ALLAN CORPORATION,THE WILLIAM ALLAN CORPORATION,FORT COLLINS,CO,0.19,100,MINOR_VARIANT
135406,WILLNER & HELLER LLC,WILLNER & HELLER LLC,ENCINO,CA,0.19,100,MINOR_VARIANT
137159,"NEWPORT WEALTH ADVISORS, INC.","NEWPORT WEALTH ADVISORS, INC.",NEWPORT BEACH,CA,0.19,100,MINOR_VARIANT
142928,"KRS CAPITAL MANAGEMENT, LLC","KRS CAPITAL MANAGEMENT, LLC",BLOOMFIELD HILLS,MI,0.19,100,MINOR_VARIANT
144260,GLOBAL VALUE INVESTMENT CORPORATION,GLOBAL VALUE INVESTMENT CORPORATION,MILWAUKEE,WI,0.19,100,MINOR_VARIANT
150231,"ALPHA WEALTH FUNDS, LLC","ALPHA WEALTH FUNDS, LLC",PARK CITY,UT,0.19,100,MINOR_VARIANT
152725,"RANGELEY CAPITAL, LLC","RANGELEY CAPITAL, LLC",NEW CANAAN,CT,0.19,100,MINOR_VARIANT
153712,"FINSYM PARTNERS, LLC","FINSYM PARTNERS, LLC",,,0.19,100,MINOR_VARIANT
159052,"DEL-SETTE CAPITAL MANAGEMENT, LLC","DEL-SETTE CAPITAL MANAGEMENT, LLC",SCHENECTADY,NY,0.19,100,MINOR_VARIANT
168223,"MEIXLER INVESTMENT MANAGEMENT, LTD.","MEIXLER INVESTMENT MANAGEMENT, LTD.",SHOW LOW,AZ,0.19,100,MINOR_VARIANT
170693,"FORTUNE 45, LLC.","FORTUNE 45, LLC.",GONZALES,LA,0.19,100,MINOR_VARIANT
171716,"CAERUS INVESTMENT ADVISORS, LLC","CAERUS INVESTMENT ADVISORS, LLC",,,0.19,100,MINOR_VARIANT
173083,"DOMINGUEZ WEALTH MANAGEMENT SOLUTIONS, INC.","DOMINGUEZ WEALTH MANAGEMENT SOLUTIONS, INC.",WILLIAMSBURG,VA,0.19,100,MINOR_VARIANT
175453,"CHICAGO CAPITAL MANAGEMENT, LLC","CHICAGO CAPITAL MANAGEMENT, LLC",CHICAGO,IL,0.19,100,MINOR_VARIANT
181512,"BCK PARTNERS, INC.","BCK PARTNERS, INC.",CORNING,NY,0.19,100,MINOR_VARIANT
292217,ROYAL CAPITAL WEALTH MANAGEMENT LLC,ROYAL CAPITAL WEALTH MANAGEMENT LLC,,,0.19,100,MINOR_VARIANT
308397,"KEYSTONE FINANCIAL SERVICES, LLC","KEYSTONE FINANCIAL SERVICES, LLC",OMAHA,NE,0.19,100,MINOR_VARIANT
310053,"ORCA WEALTH MANAGEMENT, LLC","ORCA WEALTH MANAGEMENT, LLC",NEW PORT RICHEY,FL,0.19,100,MINOR_VARIANT
310841,"TRUE BLUE FINANCIAL, LLC","TRUE BLUE FINANCIAL, LLC",STEVENSVILLE,MI,0.19,100,MINOR_VARIANT
329880,ROCKBRIDGE CAPITAL MANAGEMENT,"ROCKBRIDGE CAPITAL MANAGEMENT, LLC",ALEXANDRIA,VA,0.19,92,MINOR_VARIANT
104695,"ELIOT FINKEL INVESTMENT COUNSEL, LLC","ELIOT FINKEL INVESTMENT COUNSEL, LLC",BEVERLY HILLS,CA,0.18,100,MINOR_VARIANT
108529,"MARTIN CAPITAL ADVISORS, LLP","MARTIN CAPITAL ADVISORS, LLP",SAN ANTONIO,TX,0.18,100,MINOR_VARIANT
125071,CIOVACCO CAPITAL MANAGEMENT,CIOVACCO CAPITAL MANAGEMENT LLC,,,0.18,93,MINOR_VARIANT
141769,"BARDEN CAPITAL MANAGEMENT, INC.","BARDEN CAPITAL MANAGEMENT, INC.",,,0.18,100,MINOR_VARIANT
154494,"CAITLIN JOHN, LLC","CAITLIN JOHN, LLC",BRIGHTON,MI,0.18,100,MINOR_VARIANT
154872,IRONCLAD INVESTMENTS LLC,IRONCLAD INVESTMENTS LLC,MAITLAND,FL,0.18,100,MINOR_VARIANT
156705,"SHERIDAN CAPITAL MANAGEMENT, LLC","SHERIDAN CAPITAL MANAGEMENT, LLC",SAN RAFAEL,CA,0.18,100,MINOR_VARIANT
158659,"CRAWFORD FUND MANAGEMENT, LLC","CRAWFORD FUND MANAGEMENT, LLC",BOSTON,MA,0.18,100,MINOR_VARIANT
168065,"RIVERTREE ADVISORS, LLC","RIVERTREE ADVISORS, LLC",WINTER PARK,FL,0.18,100,MINOR_VARIANT
284598,"TLW WEALTH MANAGEMENT, LLC","TLW WEALTH MANAGEMENT, LLC",,,0.18,100,MINOR_VARIANT
288190,ELEVATE CAPITAL ADVISORS,"ELEVATE CAPITAL ADVISORS, INC.",EAGLE,CO,0.18,89,MINOR_VARIANT
289245,MAQRO ADVISORS LLC,MAQRO ADVISORS LLC,AUSTIN,TX,0.18,100,MINOR_VARIANT
304523,"CAPITAL CS GROUP, LLC","CAPITAL CS GROUP, LLC",IRVINE,CA,0.18,100,MINOR_VARIANT
307404,WFA OF SAN DIEGO,"WFA OF SAN DIEGO, LLC",SAN DIEGO,CA,0.18,86,MINOR_VARIANT
308944,"PTM WEALTH MANAGEMENT, LLC","PTM WEALTH MANAGEMENT, LLC",NORTH WALES,PA,0.18,100,MINOR_VARIANT
325465,"BLALOCK WILLIAMS, LLC","BLALOCK WILLIAMS, LLC",ALEXANDER CITY,AL,0.18,100,MINOR_VARIANT
328565,WAYSTONE ADVISORS LLC,WAYSTONE ADVISORS LLC,,,0.18,100,MINOR_VARIANT
333404,PRESIDIO WEALTH MANAGEMENT,"SUN FINANCIAL, INC.",MIDVALE,UT,0.18,27,DBA_MISMATCH
161017,"MIURA GLOBAL MANAGEMENT, LLC","MIURA GLOBAL MANAGEMENT, LLC",NEW YORK,NY,0.18,100,MINOR_VARIANT
105072,THE CHARTIST,CHARTIST INC,LONG BEACH,CA,0.17,75,DBA_MISMATCH
105399,MARVIN & PALMER ASSOCIATES,MARVIN & PALMER ASSOCIATES,WILMINGTON,DE,0.17,100,MINOR_VARIANT
106688,"R.H. DINEL INVESTMENT COUNSEL,INC.","R.H. DINEL INVESTMENT COUNSEL,INC.",LOS ANGELES,CA,0.17,100,MINOR_VARIANT
123359,"DRUM HILL CAPITAL, LLC","DRUM HILL CAPITAL, LLC",WESTPORT,CT,0.17,100,MINOR_VARIANT
129415,FINANCIAL LIFE PLANNERS,FINANCIAL LIFE PLANNERS LLC,TEMPE,AZ,0.17,92,MINOR_VARIANT
154321,KAGAN COCOZZA ASSET MANAGEMENT,"KC ASSET MANAGEMENT, INC.",,,0.17,73,DBA_MISMATCH
155113,LITTLEJOHN FINANCIAL SERVICES INC,"LITTLEJOHN FINANCIAL SERVICES, INC",ROSEBURG,OR,0.17,99,MINOR_VARIANT
159018,"EUCLIDEAN TECHNOLOGIES MANAGEMENT, LLC","EUCLIDEAN TECHNOLOGIES MANAGEMENT, LLC",SEATTLE,WA,0.17,100,MINOR_VARIANT
168840,"WALNUT PRIVATE EQUITY PARTNERS, LLC","WALNUT PRIVATE EQUITY PARTNERS, LLC",OMAHA,NE,0.17,100,MINOR_VARIANT
285932,SPAHN WEALTH & RETIREMENT LLC,SPAHN WEALTH & RETIREMENT LLC,SCOTTSDALE,AZ,0.17,100,MINOR_VARIANT
312164,"SCHRUM PRIVATE WEALTH MANAGEMENT, LLC","SCHRUM PRIVATE WEALTH MANAGEMENT, LLC",SAINT AUGUSTINE,FL,0.17,100,MINOR_VARIANT
314077,GOLDEN ROAD ADVISORS LLC,GOLDEN ROAD ADVISORS LLC,TAMPA,FL,0.17,100,MINOR_VARIANT
323846,RANDALL & ASSOCIATES WEALTH MANAGEMENT,"RANDALL & ASSOCIATES WEALTH MANAGEMENT, INC.",BUTLER,PA,0.17,93,MINOR_VARIANT
169824,"TOTEM POINT MANAGEMENT, LLC","TOTEM POINT MANAGEMENT, LLC",NEW YORK,NY,0.17,100,MINOR_VARIANT
105363,"ALAN B. LANCZ & ASSOCIATES, INC.","ALAN B. LANCZ & ASSOCIATES, INC.",TOLEDO,OH,0.16,100,MINOR_VARIANT
106434,"DOHENY ASSET MANAGEMENT, L.L.C.","DOHENY ASSET MANAGEMENT, L.L.C.",LOS ANGELES,CA,0.16,100,MINOR_VARIANT
109945,RENAISSANCE CAPITAL LLC,RENAISSANCE CAPITAL LLC,STAMFORD,CT,0.16,100,MINOR_VARIANT
120805,PARADIGM CAPITAL MANAGEMENT,"PARADIGM CAPITAL MANAGEMENT,LLC",RENO,NV,0.16,93,MINOR_VARIANT
128996,APPLIED CAPITAL,APPLIED CAPITAL LLC,,,0.16,88,MINOR_VARIANT
130232,"LESA SROUFE & COMPANY, INC.","LESA SROUFE & COMPANY, INC.",SEATTLE,WA,0.16,100,MINOR_VARIANT
136693,"HARVEST INVESTMENT ADVISORS, LLC","HARVEST INVESTMENT ADVISORS, LLC",,,0.16,100,MINOR_VARIANT
163876,"GRATIA CAPITAL, LLC","GRATIA CAPITAL, LLC",LOS ANGELES,CA,0.16,100,MINOR_VARIANT
164945,"DRH INVESTMENTS, INC.","DRH INVESTMENTS, INC.",THOUSAND OAKS,CA,0.16,100,MINOR_VARIANT
168566,"MY WEALTH MANAGEMENT, INC","MY WEALTH MANAGEMENT, INC.",GERMANTOWN,MD,0.16,98,MINOR_VARIANT
300913,K2 FINANCIAL INC.,K2 FINANCIAL INC.,GLENDORA,CA,0.16,100,MINOR_VARIANT
304598,"MOULTON WEALTH MANAGEMENT, INC","MOULTON WEALTH MANAGEMENT, INC",SPOKANE VALLEY,WA,0.16,100,MINOR_VARIANT
319444,ASSET MANAGEMENT GROUP,"AMG ASSET MANAGEMENT GROUP, INC.",CARTERSVILLE,GA,0.16,81,MINOR_VARIANT
335612,M3 WEALTH MANAGEMENT,"M3 WEALTH MANAGEMENT, LLC",NORTH ROYALTON,OH,0.16,89,MINOR_VARIANT
319512,HALLSTATT ADVISORS L.P.,HALLSTATT ADVISORS L.P.,,,0.16,100,MINOR_VARIANT
175471,"UNION SQUARE PARK CAPITAL MANAGEMENT, LLC","UNION SQUARE PARK CAPITAL MANAGEMENT, LLC",NEW YORK,NY,0.16,100,MINOR_VARIANT
330801,SADDLEROCK CAPITAL MANAGEMENT LLC,SADDLEROCK CAPITAL MANAGEMENT LLC,NEW YORK,NY,0.16,100,MINOR_VARIANT
106293,OAK FINANCIAL GROUP INC,OAK FINANCIAL GROUP INC,,,0.15,100,MINOR_VARIANT
108886,FREDRIC E. RUSSELL INVESTMENT MANAGEMENT CO.,XXEC INC,TULSA,OK,0.15,15,DBA_MISMATCH
110248,"EDMP, INC.","EDMP, INC.",LUTZ,FL,0.15,100,MINOR_VARIANT
110516,MH & ASSOCIATES SECURITIES MANAGEMENT CORPORATION,MH & ASSOCIATES SECURITIES MANAGEMENT CORP,CARLSBAD,CA,0.15,92,MINOR_VARIANT
114173,BROOKTREE CAPITAL MANAGEMENT INC.,BROOKTREE CAPITAL MANAGEMENT INC.,GRAND RAPIDS,MI,0.15,100,MINOR_VARIANT
161531,"PALLER FINANCIAL SERVICES, INC.","PALLER FINANCIAL SERVICES, INC.",CENTENNIAL,CO,0.15,100,MINOR_VARIANT
170362,"CHUNG WU INVESTMENT GROUP, LLC","CHUNG WU INVESTMENT GROUP, LLC",SUGAR LAND,TX,0.15,100,MINOR_VARIANT
226773,FLOYD FINANCIAL GROUP LLC,FLOYD FINANCIAL GROUP LLC,SPRINGFIELD,MO,0.15,100,MINOR_VARIANT
284006,"RED CRANE WEALTH MANAGEMENT, LLC","RED CRANE WEALTH MANAGEMENT, LLC",PALO ALTO,CA,0.15,100,MINOR_VARIANT
284183,"NIGHTVIEW CAPITAL, LLC","NIGHTVIEW CAPITAL, LLC",CLEARWATER,FL,0.15,100,MINOR_VARIANT
284713,KENNON-GREEN & CO.,"KENNON-GREEN & COMPANY, LLC",NEW ALBANY,OH,0.15,76,DBA_MISMATCH
314457,"BLUE DOOR ASSET MANAGEMENT, LLC","BLUE DOOR ASSET MANAGEMENT, LLC",STAMFORD,CT,0.15,100,MINOR_VARIANT
332731,STONEHAVEN WEALTH & TAX SOLUTIONS,"STONEHAVEN WEALTH & TAX SOLUTIONS, LLC",APPLETON,WI,0.15,93,MINOR_VARIANT
335143,VARCOV CO.,VARCOV CO.,DARIEN,CT,0.15,100,MINOR_VARIANT
116907,SAGE INVESTMENT COUNSEL,SAGE INVESTMENT COUNSEL LLC,FRANKLIN,TN,0.14,92,MINOR_VARIANT
127309,"COOKE WEALTH MANAGEMENT, LLC","COOKE WEALTH MANAGEMENT, LLC",IRVINE,CA,0.14,100,MINOR_VARIANT
